Dataset,ISO8601_Datetime,Latitude_[degree_north],Longitude_[degree_east],Temperature_[cel],CTD_Temperature_WOCE_Flag,CTD_Pressure_[dbar],Depth_From_Pressure_[meters_below_surface],Sample_Depth_[meters_below_surface],Combined_Depth_[meters_below_surface],Delta_O18_[permille],Delta_O18_WOCE_Flag_Translated,Delta_O18_WOCE_Flag_Original,O18_Standard,Barium,Barium_WOCE_Flag,Barium_Units,CTD_Salinity_[dimensionless],CTD_Salinity_WOCE_Flag,Bottle_Salinity_[dimensionless],Bottle_Salinity_WOCE_Flag,Cruise_ID,Station_ID_Name,Site_Number_Name,Sample_ID,Cast_Number,Bottle_Number,Event,Rosette_Position,Platform,BIOPOLE,Freshwater,Freshwater_Source,Land_Based
ArcticNet,2016-06-19T00:42:00,69.0002,-58.6522,-1.4198,,30.499,30.1898133,,30.1898133,-1.07,2,2,VSMOW,,,,33.5132,,33.541,2,1601,G308,,,61,14,,,,False,False,,False
ArcticNet,2016-06-19T00:44:00,69.0002,-58.6522,0.226,,20.557,20.34909234,,20.34909234,-0.56,4,4,VSMOW,,,,33.259,,33.3059,2,1601,G308,,,61,15,,,,False,False,,False
ArcticNet,2016-06-19T00:45:00,69.0002,-58.6522,0.0034,,10.22,10.11689168,,10.11689168,-1.11,2,2,VSMOW,,,,32.5827,,32.761,2,1601,G308,,,61,16,,,,False,False,,False
ArcticNet,2016-06-19T07:42:00,69.0108,-59.7998,-0.0271,,1505.813,1485.290242,,1485.290242,-0.66,2,2,VSMOW,,,,34.4904,,34.502,2,1601,G313,,,64,1,,,,False,False,,False
ArcticNet,2016-06-19T07:52:00,69.0108,-59.7998,0.8627,,1001.954,989.4809605,,989.4809605,-0.67,2,2,VSMOW,,,,34.5026,,34.5138,2,1601,G313,,,64,2,,,,False,False,,False
ArcticNet,2016-06-19T07:58:00,69.0108,-59.7998,1.5845,,801.096,791.5030511,,791.5030511,-0.3,3,3,VSMOW,,,,34.5543,,34.5679,2,1601,G313,,,64,3,,,,False,False,,False
ArcticNet,2016-06-19T08:04:00,69.0108,-59.7998,2.3301,,607.665,600.6668155,,600.6668155,-0.32,6,6,VSMOW,,,,34.6048,,34.6156,6,1601,G313,,,64,4,,,,False,False,,False
ArcticNet,2016-06-19T08:07:00,69.0108,-59.7998,2.9158,,505.734,500.0322056,,500.0322056,0.16,2,2,VSMOW,,,,34.6524,,34.6524,2,1601,G313,,,64,5,,,,False,False,,False
ArcticNet,2016-06-19T08:12:00,69.0108,-59.7998,3.3132,,404.325,399.8641595,,399.8641595,0.21,6,6,VSMOW,,,,34.6517,,34.6614,6,1601,G313,,,64,6,,,,False,False,,False
ArcticNet,2016-06-19T08:15:00,69.0108,-59.7998,3.0902,,302.953,299.6838623,,299.6838623,0.01,2,2,VSMOW,,,,34.5347,,34.5551,2,1601,G313,,,64,7,,,,False,False,,False
ArcticNet,2016-06-19T08:18:00,69.0108,-59.7998,2.2519,,252.884,250.1854136,,250.1854136,-0.01,2,2,VSMOW,,,,34.3667,,34.3839,2,1601,G313,,,64,8,,,,False,False,,False
ArcticNet,2016-06-19T08:20:00,69.0108,-59.7998,1.5033,,202.45,200.314035,,200.314035,-0.11,2,2,VSMOW,,,,34.2129,,34.231,2,1601,G313,,,64,9,,,,False,False,,False
ArcticNet,2016-06-19T08:24:00,69.0108,-59.7998,0.4634,,151.281,149.7034369,,149.7034369,-0.29,2,2,VSMOW,,,,34.0074,,34.0454,2,1601,G313,,,64,11,,,,False,False,,False
ArcticNet,2016-06-19T08:29:00,69.0108,-59.7998,-1.1159,,100.921,99.88077749,,99.88077749,-0.67,2,2,VSMOW,,,,33.7075,,33.7233,2,1601,G313,,,64,13,,,,False,False,,False
ArcticNet,2016-06-19T08:31:00,69.0108,-59.7998,-1.5316,,80.629,79.80185853,,79.80185853,-0.8,2,2,VSMOW,,,,33.5979,,33.6248,2,1601,G313,,,64,14,,,,False,False,,False
ArcticNet,2016-06-19T08:33:00,69.0108,-59.7998,-1.6171,,70.406,69.68545971,,69.68545971,-1.01,2,2,VSMOW,,,,33.5664,,33.5801,2,1601,G313,,,64,15,,,,False,False,,False
ArcticNet,2016-06-19T08:35:00,69.0108,-59.7998,-1.6911,,60.289,59.673462,,59.673462,-1.08,2,2,VSMOW,,,,33.5191,,33.5376,2,1601,G313,,,64,16,,,,False,False,,False
ArcticNet,2016-06-19T08:37:00,69.0108,-59.7998,-1.6881,,50.53,50.01528331,,50.01528331,-1.12,2,2,VSMOW,,,,33.4669,,33.492,2,1601,G313,,,64,17,,,,False,False,,False
ArcticNet,2016-06-19T08:39:00,69.0108,-59.7998,-1.6561,,40.347,39.93699764,,39.93699764,-1.17,2,2,VSMOW,,,,33.3733,,33.4176,2,1601,G313,,,64,18,,,,False,False,,False
ArcticNet,2016-06-19T08:41:00,69.0108,-59.7998,-1.6558,,29.927,29.62363371,,29.62363371,-0.91,2,2,VSMOW,,,,33.3177,,33.3417,2,1601,G313,,,64,19,,,,False,False,,False
ArcticNet,2016-06-19T08:42:00,69.0108,-59.7998,-1.6232,,20.183,19.97887991,,19.97887991,-0.97,2,2,VSMOW,,,,33.2816,,33.2916,2,1601,G313,,,64,20,,,,False,False,,False
ArcticNet,2016-06-19T08:46:00,69.0108,-59.7998,-1.6122,,9.741,9.642729143,,9.642729143,-1.09,2,2,VSMOW,,,,33.0675,,33.0153,2,1601,G313,,,64,21,,,,False,False,,False
ArcticNet,2016-06-19T08:47:00,69.0108,-59.7998,-1.647,,0.771,0.763238485,,0.763238485,-1.13,2,2,VSMOW,,,,32.753,,32.7951,2,1601,G313,,,64,24,,,,False,False,,False
ArcticNet,2016-06-21T04:19:00,69.0327,-61.4392,-0.2751,,1864.146,1837.186047,,1837.186047,-0.44,2,2,VSMOW,,,,34.4943,,34.5048,2,1601,G320,,,76,1,,,,False,False,,False
ArcticNet,2016-06-21T04:35:00,69.0327,-61.4392,0.9836,,1000.306,987.8560212,,987.8560212,-0.39,2,2,VSMOW,,,,34.504,,34.514,2,1601,G320,,,76,2,,,,False,False,,False
ArcticNet,2016-06-21T04:38:00,69.0327,-61.4392,1.1981,,900.484,889.4883047,,889.4883047,-0.36,2,2,VSMOW,,,,34.5106,,34.5116,2,1601,G320,,,76,3,,,,False,False,,False
ArcticNet,2016-06-21T04:41:00,69.0327,-61.4392,1.2586,,800.164,790.5829052,,790.5829052,-0.23,2,2,VSMOW,,,,34.5043,,34.5142,2,1601,G320,,,76,4,,,,False,False,,False
ArcticNet,2016-06-21T04:44:00,69.0327,-61.4392,1.3286,,700.31,692.0900623,,692.0900623,-0.41,3,3,VSMOW,,,,34.5017,,34.5106,2,1601,G320,,,76,5,,,,False,False,,False
ArcticNet,2016-06-21T04:47:00,69.0327,-61.4392,1.6534,,600.081,593.1801584,,593.1801584,-0.25,6,6,VSMOW,,,,34.5219,,34.5307,6,1601,G320,,,76,6,,,,False,False,,False
ArcticNet,2016-06-21T04:51:00,69.0327,-61.4392,1.9909,,500.282,494.6474925,,494.6474925,-0.13,3,3,VSMOW,,,,34.5223,,34.5326,2,1601,G320,,,76,7,,,,False,False,,False
ArcticNet,2016-06-21T04:54:00,69.0327,-61.4392,2.26,,400.243,395.8305546,,395.8305546,-0.4,2,2,VSMOW,,,,34.5014,,34.5163,2,1601,G320,,,76,8,,,,False,False,,False
ArcticNet,2016-06-21T04:57:00,69.0327,-61.4392,2.2502,,300.343,297.1034972,,297.1034972,-0.19,2,2,VSMOW,,,,34.4154,,34.4385,2,1601,G320,,,76,9,,,,False,False,,False
ArcticNet,2016-06-21T04:59:00,69.0327,-61.4392,1.8529,,250.465,247.7933409,,247.7933409,-0.31,2,2,VSMOW,,,,34.2732,,34.3065,2,1601,G320,,,76,10,,,,False,False,,False
ArcticNet,2016-06-21T05:02:00,69.0327,-61.4392,1.0229,,200.048,197.9382599,,197.9382599,-0.42,2,2,VSMOW,,,,34.0631,,34.0828,2,1601,G320,,,76,11,,,,False,False,,False
ArcticNet,2016-06-21T05:04:00,69.0327,-61.4392,-0.9325,,150.077,148.5122243,,148.5122243,-0.93,2,2,VSMOW,,,,33.7278,,33.7569,2,1601,G320,,,76,12,,,,False,False,,False
ArcticNet,2016-06-21T05:06:00,69.0327,-61.4392,-1.7244,,100.113,99.08116575,,99.08116575,-1.08,6,6,VSMOW,,,,33.6092,,33.6222,6,1601,G320,,,76,13,,,,False,False,,False
ArcticNet,2016-06-21T05:08:00,69.0327,-61.4392,-1.7456,,79.976,79.15557562,,79.15557562,-1.05,2,2,VSMOW,,,,33.5882,,33.603,2,1601,G320,,,76,14,,,,False,False,,False
ArcticNet,2016-06-21T05:10:00,69.0327,-61.4392,-1.7409,,69.88,69.16483747,,69.16483747,-1.06,2,2,VSMOW,,,,33.5726,,33.5886,2,1601,G320,,,76,15,,,,False,False,,False
ArcticNet,2016-06-21T05:11:00,69.0327,-61.4392,-1.7251,,60.102,59.48831772,,59.48831772,-1.05,2,2,VSMOW,,,,33.5395,,33.565,2,1601,G320,,,76,16,,,,False,False,,False
ArcticNet,2016-06-21T05:13:00,69.0327,-61.4392,-1.6778,,49.984,49.47484364,,49.47484364,-1.28,2,2,VSMOW,,,,33.4934,,33.5144,2,1601,G320,,,76,17,,,,False,False,,False
ArcticNet,2016-06-21T05:14:00,69.0327,-61.4392,-1.6275,,39.868,39.46285766,,39.46285766,-1.43,2,2,VSMOW,,,,33.3796,,33.4121,2,1601,G320,,,76,18,,,,False,False,,False
ArcticNet,2016-06-21T05:16:00,69.0327,-61.4392,-1.6321,,29.913,29.60973657,,29.60973657,-1.33,2,2,VSMOW,,,,33.2161,,33.2641,2,1601,G320,,,76,19,,,,False,False,,False
ArcticNet,2016-06-21T05:18:00,69.0327,-61.4392,-1.5346,,20.094,19.89075739,,19.89075739,-1.7,2,2,VSMOW,,,,32.9274,,32.9678,2,1601,G320,,,76,20,,,,False,False,,False
ArcticNet,2016-06-21T05:19:00,69.0327,-61.4392,-1.505,,10.067,9.965418962,,9.965418962,-1.54,3,3,VSMOW,,,,32.8492,,32.8567,2,1601,G320,,,76,21,,,,False,False,,False
ArcticNet,2016-06-21T05:21:00,69.0327,-61.4392,-1.3459,,0.681,0.674143734,,0.674143734,-1.97,2,2,VSMOW,,,,32.228,,32.3007,2,1601,G320,,,76,24,,,,False,False,,False
ArcticNet,2016-06-22T04:42:00,68.9987,-62.6027,-0.2889,,1903.277,1875.582838,,1875.582838,-0.4,2,2,VSMOW,,,,34.4953,,34.5046,2,1601,G325,,,83,1,,,,False,False,,False
ArcticNet,2016-06-22T04:58:00,68.9987,-62.6027,0.9564,,1000.728,988.2738509,,988.2738509,-0.21,2,2,VSMOW,,,,34.5038,,34.5137,2,1601,G325,,,83,2,,,,False,False,,False
ArcticNet,2016-06-22T05:01:00,68.9987,-62.6027,1.1421,,899.944,888.9579131,,888.9579131,-0.14,2,2,VSMOW,,,,34.5103,,34.5188,2,1601,G325,,,83,3,,,,False,False,,False
ArcticNet,2016-06-22T05:04:00,68.9987,-62.6027,1.3485,,798.695,789.1359272,,789.1359272,-0.08,3,3,VSMOW,,,,34.5202,,34.5295,2,1601,G325,,,83,4,,,,False,False,,False
ArcticNet,2016-06-22T05:08:00,68.9987,-62.6027,1.5363,,700.935,692.7081438,,692.7081438,-0.19,2,2,VSMOW,,,,34.5268,,34.5351,2,1601,G325,,,83,5,,,,False,False,,False
ArcticNet,2016-06-22T05:11:00,68.9987,-62.6027,1.9147,,600.162,593.261358,,593.261358,-0.07,2,2,VSMOW,,,,34.5451,,34.5548,2,1601,G325,,,83,6,,,,False,False,,False
ArcticNet,2016-06-22T05:14:00,68.9987,-62.6027,2.3426,,500.216,494.5833536,,494.5833536,-0.16,6,6,VSMOW,,,,34.5393,,34.552,6,1601,G325,,,83,7,,,,False,False,,False
ArcticNet,2016-06-22T05:17:00,68.9987,-62.6027,2.077,,400.201,395.7898893,,395.7898893,-0.26,2,2,VSMOW,,,,34.4431,,34.4614,2,1601,G325,,,83,8,,,,False,False,,False
ArcticNet,2016-06-22T05:20:00,68.9987,-62.6027,2.1016,,299.91,296.6761011,,296.6761011,-0.33,2,2,VSMOW,,,,34.3339,,34.3442,2,1601,G325,,,83,9,,,,False,False,,False
ArcticNet,2016-06-22T05:22:00,68.9987,-62.6027,1.4677,,249.902,247.2372022,,247.2372022,-0.43,2,2,VSMOW,,,,34.1715,,34.1856,2,1601,G325,,,83,10,,,,False,False,,False
ArcticNet,2016-06-22T05:24:00,68.9987,-62.6027,0.2765,,200.5,198.385693,,198.385693,-0.7,2,2,VSMOW,,,,33.9281,,33.9385,2,1601,G325,,,83,11,,,,False,False,,False
ArcticNet,2016-06-22T05:27:00,68.9987,-62.6027,-1.0707,,149.861,148.2988656,,148.2988656,-0.99,2,2,VSMOW,,,,33.6734,,33.6949,2,1601,G325,,,83,12,,,,False,False,,False
ArcticNet,2016-06-22T05:29:00,68.9987,-62.6027,-1.0823,,100.22,99.18724562,,99.18724562,-1.3,6,6,VSMOW,,,,33.4665,,33.5034,6,1601,G325,,,83,13,,,,False,False,,False
ArcticNet,2016-06-22T05:31:00,68.9987,-62.6027,-1.5963,,79.938,79.11813898,,79.11813898,-1.59,2,2,VSMOW,,,,33.3317,,33.3475,2,1601,G325,,,83,14,,,,False,False,,False
ArcticNet,2016-06-22T05:33:00,68.9987,-62.6027,-1.6099,,70.116,69.39852831,,69.39852831,-1.47,2,2,VSMOW,,,,33.2753,,33.2998,2,1601,G325,,,83,15,,,,False,False,,False
ArcticNet,2016-06-22T05:35:00,68.9987,-62.6027,-1.6356,,59.828,59.21727923,,59.21727923,-1.57,2,2,VSMOW,,,,33.1901,,33.2049,2,1601,G325,,,83,16,,,,False,False,,False
ArcticNet,2016-06-22T05:38:00,68.9987,-62.6027,-1.6126,,40.021,39.61437139,,39.61437139,-1.68,2,2,VSMOW,,,,32.9085,,32.9627,2,1601,G325,,,83,18,,,,False,False,,False
ArcticNet,2016-06-22T05:39:00,68.9987,-62.6027,-1.6137,,29.907,29.60386004,,29.60386004,-1.82,2,2,VSMOW,,,,32.8342,,32.8482,2,1601,G325,,,83,19,,,,False,False,,False
ArcticNet,2016-06-22T05:41:00,68.9987,-62.6027,-1.5782,,19.702,19.50278185,,19.50278185,-1.84,2,2,VSMOW,,,,32.641,,32.6743,2,1601,G325,,,83,20,,,,False,False,,False
ArcticNet,2016-06-22T05:43:00,68.9987,-62.6027,-1.6107,,9.72,9.621948688,,9.621948688,-2.09,2,2,VSMOW,,,,32.2256,,32.4054,2,1601,G325,,,83,21,,,,False,False,,False
ArcticNet,2016-06-22T05:45:00,68.9987,-62.6027,-1.5873,,0.804,0.795906812,,0.795906812,-2.16,2,2,VSMOW,,,,32.214,,32.2305,2,1601,G325,,,83,24,,,,False,False,,False
ArcticNet,2016-06-22T12:12:00,68.4662,-62.6762,-0.2297,,1683.508,1659.924007,,1659.924007,-0.71,2,2,VSMOW,,,,34.4925,,34.5019,2,1601,DIC-1,,,84,1,,,,False,False,,False
ArcticNet,2016-06-22T12:29:00,68.4662,-62.6762,1.2022,,902.012,891.0259066,,891.0259066,-0.19,2,2,VSMOW,,,,34.5109,,34.5209,2,1601,DIC-1,,,84,3,,,,False,False,,False
ArcticNet,2016-06-22T12:33:00,68.4662,-62.6762,1.4026,,801.773,792.1976063,,792.1976063,-0.1,2,2,VSMOW,,,,34.5154,,34.5251,2,1601,DIC-1,,,84,4,,,,False,False,,False
ArcticNet,2016-06-22T12:36:00,68.4662,-62.6762,1.6113,,701.349,693.1396547,,693.1396547,-0.24,2,2,VSMOW,,,,34.5203,,34.5305,2,1601,DIC-1,,,84,5,,,,False,False,,False
ArcticNet,2016-06-22T12:40:00,68.4662,-62.6762,1.7342,,601.127,594.2336532,,594.2336532,-0.14,2,2,VSMOW,,,,34.5094,,34.5195,2,1601,DIC-1,,,84,6,,,,False,False,,False
ArcticNet,2016-06-22T12:43:00,68.4662,-62.6762,1.8387,,500.825,495.201244,,495.201244,-0.29,6,6,VSMOW,,,,34.4803,,34.4491,6,1601,DIC-1,,,84,7,,,,False,False,,False
ArcticNet,2016-06-22T12:46:00,68.4662,-62.6762,1.7492,,399.929,395.534305,,395.534305,-0.21,2,2,VSMOW,,,,34.3979,,34.4016,2,1601,DIC-1,,,84,8,,,,False,False,,False
ArcticNet,2016-06-22T12:50:00,68.4662,-62.6762,1.1219,,300.655,297.4224273,,297.4224273,-0.47,2,2,VSMOW,,,,34.1778,,34.1975,2,1601,DIC-1,,,84,9,,,,False,False,,False
ArcticNet,2016-06-22T12:53:00,68.4662,-62.6762,0.552,,250.247,247.5865535,,247.5865535,-0.67,2,2,VSMOW,,,,33.9914,,34.0147,2,1601,DIC-1,,,84,10,,,,False,False,,False
ArcticNet,2016-06-22T12:55:00,68.4662,-62.6762,-0.9363,,200.497,198.389326,,198.389326,-0.97,2,2,VSMOW,,,,33.7049,,33.7309,2,1601,DIC-1,,,84,11,,,,False,False,,False
ArcticNet,2016-06-22T12:58:00,68.4662,-62.6762,-1.6574,,150.564,148.9992409,,148.9992409,-1.19,6,6,VSMOW,,,,33.5543,,33.5666,6,1601,DIC-1,,,84,12,,,,False,False,,False
ArcticNet,2016-06-22T13:01:00,68.4662,-62.6762,-1.3909,,100.415,99.38349551,,99.38349551,-1.36,2,2,VSMOW,,,,33.2457,,33.2636,2,1601,DIC-1,,,84,13,,,,False,False,,False
ArcticNet,2016-06-22T13:03:00,68.4662,-62.6762,-1.3739,,80.502,79.67889629,,79.67889629,-1.64,2,2,VSMOW,,,,33.0325,,33.0732,2,1601,DIC-1,,,84,14,,,,False,False,,False
ArcticNet,2016-06-22T13:05:00,68.4662,-62.6762,-1.4985,,70.23,69.51365517,,69.51365517,-1.65,2,2,VSMOW,,,,32.9381,,32.9708,2,1601,DIC-1,,,84,15,,,,False,False,,False
ArcticNet,2016-06-22T13:07:00,68.4662,-62.6762,-1.6341,,60.27,59.65668804,,59.65668804,-1.93,2,2,VSMOW,,,,32.8851,,32.9191,2,1601,DIC-1,,,84,16,,,,False,False,,False
ArcticNet,2016-06-22T13:09:00,68.4662,-62.6762,-1.6516,,50.693,50.17830998,,50.17830998,-1.9,2,2,VSMOW,,,,32.8058,,32.861,2,1601,DIC-1,,,84,17,,,,False,False,,False
ArcticNet,2016-06-22T13:10:00,68.4662,-62.6762,-1.6337,,40.608,40.19668728,,40.19668728,-1.88,2,2,VSMOW,,,,32.6864,,32.7456,2,1601,DIC-1,,,84,18,,,,False,False,,False
ArcticNet,2016-06-22T13:12:00,68.4662,-62.6762,-1.6217,,30.344,30.03739801,,30.03739801,-2.25,2,2,VSMOW,,,,32.3659,,32.461,2,1601,DIC-1,,,84,19,,,,False,False,,False
ArcticNet,2016-06-22T13:14:00,68.4662,-62.6762,-1.6039,,20.503,20.29631825,,20.29631825,-2.55,2,2,VSMOW,,,,32.225,,32.2976,2,1601,DIC-1,,,84,20,,,,False,False,,False
ArcticNet,2016-06-22T13:15:00,68.4662,-62.6762,-1.5782,,10.518,10.41222502,,10.41222502,-2.36,2,2,VSMOW,,,,32.0665,,32.1273,2,1601,DIC-1,,,84,21,,,,False,False,,False
ArcticNet,2016-06-22T13:17:00,68.4662,-62.6762,-1.5694,,0.835,0.826622199,,0.826622199,-2.1,2,2,VSMOW,,,,32.0551,,32.0649,2,1601,DIC-1,,,84,24,,,,False,False,,False
ArcticNet,2016-06-22T20:40:00,67.9958,-63.1958,1.133,,774.387,765.2117413,,765.2117413,-0.38,2,2,VSMOW,,,,34.4854,,34.4986,2,1601,DIC-2,,,85,1,,,,False,False,,False
ArcticNet,2016-06-22T20:43:00,67.9958,-63.1958,1.2174,,708.222,699.9416311,,699.9416311,-0.25,2,2,VSMOW,,,,34.4866,,34.4991,2,1601,DIC-2,,,85,5,,,,False,False,,False
ArcticNet,2016-06-22T20:46:00,67.9958,-63.1958,1.3144,,607.409,600.4525352,,600.4525352,-0.29,2,2,VSMOW,,,,34.4678,,34.4804,2,1601,DIC-2,,,85,6,,,,False,False,,False
ArcticNet,2016-06-22T20:49:00,67.9958,-63.1958,1.4085,,506.042,500.3683641,,500.3683641,-0.36,2,2,VSMOW,,,,34.4399,,34.4533,2,1601,DIC-2,,,85,7,,,,False,False,,False
ArcticNet,2016-06-22T20:52:00,67.9958,-63.1958,1.5921,,404.982,400.538894,,400.538894,-0.52,6,6,VSMOW,,,,34.3841,,34.3958,6,1601,DIC-2,,,85,8,,,,False,False,,False
ArcticNet,2016-06-22T20:56:00,67.9958,-63.1958,0.964,,303.273,300.019366,,300.019366,-0.55,2,2,VSMOW,,,,34.1847,,34.2153,2,1601,DIC-2,,,85,9,,,,False,False,,False
ArcticNet,2016-06-22T20:58:00,67.9958,-63.1958,0.5191,,252.314,249.6378065,,249.6378065,-0.62,2,2,VSMOW,,,,33.9947,,34.018,2,1601,DIC-2,,,85,10,,,,False,False,,False
ArcticNet,2016-06-22T21:01:00,67.9958,-63.1958,-1.126,,201.709,199.5939765,,199.5939765,-1.2,2,2,VSMOW,,,,33.6629,,33.6788,2,1601,DIC-2,,,85,11,,,,False,False,,False
ArcticNet,2016-06-22T21:03:00,67.9958,-63.1958,-1.6286,,151.49,149.9197703,,149.9197703,-1.61,6,6,VSMOW,,,,33.5022,,33.5119,6,1601,DIC-2,,,85,12,,,,False,False,,False
ArcticNet,2016-06-22T21:06:00,67.9958,-63.1958,-1.2757,,100.696,99.66452545,,99.66452545,-1.65,2,2,VSMOW,,,,33.0933,,33.1205,2,1601,DIC-2,,,85,13,,,,False,False,,False
ArcticNet,2016-06-22T21:08:00,67.9958,-63.1958,-1.4254,,80.3,79.4813806,,79.4813806,-1.65,2,2,VSMOW,,,,32.8867,,32.9106,2,1601,DIC-2,,,85,14,,,,False,False,,False
ArcticNet,2016-06-22T21:09:00,67.9958,-63.1958,-1.4357,,70.596,69.8779524,,69.8779524,-1.96,2,2,VSMOW,,,,32.8038,,32.8413,2,1601,DIC-2,,,85,15,,,,False,False,,False
ArcticNet,2016-06-22T21:11:00,67.9958,-63.1958,-1.4815,,60.189,59.57830804,,59.57830804,-1.96,2,2,VSMOW,,,,32.7145,,32.7443,2,1601,DIC-2,,,85,16,,,,False,False,,False
ArcticNet,2016-06-22T21:13:00,67.9958,-63.1958,-1.5255,,50.184,49.67602674,,49.67602674,-1.81,2,2,VSMOW,,,,32.6238,,32.6581,2,1601,DIC-2,,,85,17,,,,False,False,,False
ArcticNet,2016-06-22T21:15:00,67.9958,-63.1958,-1.5774,,39.955,39.55154843,,39.55154843,-2.05,2,2,VSMOW,,,,32.4862,,32.5274,2,1601,DIC-2,,,85,18,,,,False,False,,False
ArcticNet,2016-06-22T21:17:00,67.9958,-63.1958,-1.6116,,29.886,29.58494452,,29.58494452,-2.15,2,2,VSMOW,,,,32.2905,,32.3227,2,1601,DIC-2,,,85,19,,,,False,False,,False
ArcticNet,2016-06-22T21:18:00,67.9958,-63.1958,-1.5889,,19.942,19.74159147,,19.74159147,-2.22,2,2,VSMOW,,,,32.144,,32.1719,2,1601,DIC-2,,,85,20,,,,False,False,,False
ArcticNet,2016-06-22T21:20:00,67.9958,-63.1958,-1.5902,,9.864,9.765109934,,9.765109934,-1.83,2,2,VSMOW,,,,32.1108,,32.1244,2,1601,DIC-2,,,85,21,,,,False,False,,False
ArcticNet,2016-06-22T21:24:00,67.9958,-63.1958,-1.5945,,0.897,0.888026593,,0.888026593,-2.05,2,2,VSMOW,,,,32.0965,,32.1188,2,1601,DIC-2,,,85,24,,,,False,False,,False
ArcticNet,2016-07-18T17:39:00,62.9237,-67.0915,4.1088,,551.585,545.5339149,,545.5339149,-0.63,2,2,VSMOW,,,,34.8636,,,9,1602,ROV1,,,8,1,,,,False,False,,False
ArcticNet,2016-07-18T17:39:00,62.9237,-67.0915,4.1087,,551.601,545.5497184,,545.5497184,-0.24,2,2,VSMOW,,,,34.8637,,,9,1602,ROV1,,,8,2,,,,False,False,,False
ArcticNet,2016-07-18T17:39:00,62.9237,-67.0915,4.1086,,551.457,545.4074869,,545.4074869,0.02,2,2,VSMOW,,,,34.8637,,34.8731,2,1602,ROV1,,,8,3,,,,False,False,,False
ArcticNet,2016-07-18T17:42:00,62.9237,-67.0915,4.0991,,499.62,494.2007522,,494.2007522,-0.02,2,2,VSMOW,,,,34.8626,,34.8762,2,1602,ROV1,,,8,4,,,,False,False,,False
ArcticNet,2016-07-18T17:46:00,62.9237,-67.0915,4.0788,,404.462,400.1666032,,400.1666032,0.04,6,6,VSMOW,,,,34.8596,,34.8689,6,1602,ROV1,,,8,5,,,,False,False,,False
ArcticNet,2016-07-18T17:50:00,62.9237,-67.0915,3.9508,,303.109,299.9633154,,299.9633154,0.04,2,2,VSMOW,,,,34.7694,,34.779,2,1602,ROV1,,,8,6,,,,False,False,,False
ArcticNet,2016-07-18T17:55:00,62.9237,-67.0915,2.9414,,202.311,200.2601883,,200.2601883,-0.12,2,2,VSMOW,,,,34.5299,,34.5353,2,1602,ROV1,,,8,8,,,,False,False,,False
ArcticNet,2016-07-18T18:00:00,62.9237,-67.0915,1.8971,,151.487,149.9698348,,149.9698348,-0.32,2,2,VSMOW,,,,34.3159,,34.3128,2,1602,ROV1,,,8,10,,,,False,False,,False
ArcticNet,2016-07-18T18:05:00,62.9237,-67.0915,0.911,,101.116,100.1155244,,100.1155244,-0.56,2,2,VSMOW,,,,34.0964,,34.1024,2,1602,ROV1,,,8,12,,,,False,False,,False
ArcticNet,2016-07-18T18:07:00,62.9237,-67.0915,0.4726,,80.822,80.02625691,,80.02625691,-0.45,2,2,VSMOW,,,,33.9771,,34.0007,2,1602,ROV1,,,8,13,,,,False,False,,False
ArcticNet,2016-07-18T18:09:00,62.9237,-67.0915,0.2828,,70.673,69.97890231,,69.97890231,-0.54,2,2,VSMOW,,,,33.9299,,33.938,2,1602,ROV1,,,8,14,,,,False,False,,False
ArcticNet,2016-07-18T18:11:00,62.9237,-67.0915,0.5472,,60.832,60.23599095,,60.23599095,-0.52,2,2,VSMOW,,,,33.891,,33.8987,2,1602,ROV1,,,8,15,,,,False,False,,False
ArcticNet,2016-07-18T18:13:00,62.9237,-67.0915,1.6886,,50.346,49.85399692,,49.85399692,-0.51,2,2,VSMOW,,,,33.7661,,33.7987,2,1602,ROV1,,,8,16,,,,False,False,,False
ArcticNet,2016-07-18T18:15:00,62.9237,-67.0915,2.8273,,40.409,40.01507033,,40.01507033,-0.69,2,2,VSMOW,,,,33.6472,,33.67,2,1602,ROV1,,,8,17,,,,False,False,,False
ArcticNet,2016-07-18T18:17:00,62.9237,-67.0915,3.264,,30.31,30.01525663,,30.01525663,-0.71,2,2,VSMOW,,,,33.6019,,33.6147,2,1602,ROV1,,,8,18,,,,False,False,,False
ArcticNet,2016-07-18T18:19:00,62.9237,-67.0915,3.9777,,20.193,19.99712834,,19.99712834,-0.71,2,2,VSMOW,,,,33.5387,,33.5565,2,1602,ROV1,,,8,19,,,,False,False,,False
ArcticNet,2016-07-18T18:22:00,62.9237,-67.0915,4.236,,9.957,9.860662331,,9.860662331,-0.98,2,2,VSMOW,,,,33.3188,,33.3477,2,1602,ROV1,,,8,20,,,,False,False,,False
ArcticNet,2016-07-18T18:26:00,62.9237,-67.0915,4.2537,,1.799,1.781629296,,1.781629296,-0.93,2,2,VSMOW,,,,33.3277,,,9,1602,ROV1,,,8,24,,,,False,False,,False
ArcticNet,2016-07-22T17:17:00,63.0005,-60.6405,3.4348,,453.801,448.9256729,,448.9256729,-0.19,2,2,VSMOW,,,,34.7322,,34.7386,2,1602,ROV6,,,15,3,,,,False,False,,False
